account_id,customer_id,account_type,balance,status,created_at
ACC_1000313,C_100199,CURRENT,3306.54,ACTIVE,2021-11-07 05:19:30
ACC_1000314,C_100200,BUSINESS,10144.56,ACTIVE,2017-12-17 01:15:49
ACC_1000315,C_100200,BUSINESS,24036.09,ACTIVE,2017-11-28 13:54:49
ACC_1000316,C_100201,BUSINESS,16692.16,ACTIVE,2025-09-26 13:28:58
ACC_1000317,C_100202,BUSINESS,97002.92,ACTIVE,2016-05-06 22:18:58
ACC_1000318,C_100203,CURRENT,2530.96,ACTIVE,2023-09-29 07:07:52
ACC_1000319,C_100204,SAVINGS,82651.16,ACTIVE,2025-09-23 20:16:33
ACC_1000320,C_100205,SAVINGS,15672.06,ACTIVE,2019-01-15 19:58:09
ACC_1000321,C_100205,BUSINESS,8454.31,ACTIVE,2019-01-03 00:02:09
ACC_1000322,C_100206,SAVINGS,17079.17,ACTIVE,2018-10-14 13:20:52
ACC_1000323,C_100206,BUSINESS,9056.17,ACTIVE,2018-11-02 09:39:52
ACC_1000324,C_100207,CURRENT,1870.21,ACTIVE,2021-04-19 10:13:33
ACC_1000325,C_100208,BUSINESS,116858.32,ACTIVE,2016-08-25 18:10:37
ACC_1000326,C_100209,BUSINESS,465422.03,ACTIVE,2020-11-28 17:02:35
ACC_1000327,C_100210,CURRENT,1890.23,ACTIVE,2018-03-22 09:21:56
ACC_1000328,C_100211,SAVINGS,16871.44,ACTIVE,2017-05-11 05:28:04
ACC_1000329,C_100212,CURRENT,7795.95,ACTIVE,2020-07-06 13:00:26
ACC_1000330,C_100213,CURRENT,230.89,ACTIVE,2017-08-24 09:49:27
ACC_1000331,C_100214,BUSINESS,3368.16,ACTIVE,2022-01-20 05:18:05
ACC_1000332,C_100215,CURRENT,4075.57,ACTIVE,2022-08-06 04:30:07
ACC_1000333,C_100216,SAVINGS,14934.63,ACTIVE,2016-08-14 18:15:43
ACC_1000334,C_100217,CURRENT,1620.68,ACTIVE,2018-10-05 03:52:58
ACC_1000335,C_100218,CURRENT,4755.69,ACTIVE,2018-05-03 20:14:28
ACC_1000336,C_100219,SAVINGS,48382.19,ACTIVE,2019-08-28 07:23:01
ACC_1000337,C_100220,SAVINGS,7089.24,ACTIVE,2023-08-11 16:38:19
ACC_1000338,C_100220,SAVINGS,17736.42,ACTIVE,2023-08-07 20:06:19
ACC_1000339,C_100221,BUSINESS,44739.93,ACTIVE,2018-07-14 04:13:08
ACC_1000340,C_100222,BUSINESS,11948.71,ACTIVE,2024-12-21 11:13:22
ACC_1000341,C_100223,SAVINGS,37537.27,ACTIVE,2024-09-14 13:13:58
ACC_1000342,C_100224,BUSINESS,647508.46,ACTIVE,2018-12-03 09:34:33
ACC_1000343,C_100225,BUSINESS,97966.93,ACTIVE,2017-04-21 10:15:58
ACC_1000344,C_100226,SAVINGS,17829.87,ACTIVE,2019-09-25 16:12:58
ACC_1000345,C_100227,SAVINGS,13533.44,ACTIVE,2024-07-14 09:40:29
ACC_1000346,C_100228,CURRENT,1291.21,ACTIVE,2024-02-25 02:45:28
ACC_1000347,C_100229,CURRENT,6827.65,ACTIVE,2021-07-31 02:11:00
ACC_1000348,C_100229,CURRENT,4869.17,ACTIVE,2021-08-14 08:51:00
ACC_1000349,C_100229,SAVINGS,22510.16,ACTIVE,2021-07-28 02:50:00
ACC_1000350,C_100230,SAVINGS,49744.26,ACTIVE,2023-04-05 20:51:51
ACC_1000351,C_100231,CURRENT,5018.07,ACTIVE,2021-03-22 14:36:12
ACC_1000352,C_100231,CURRENT,1151.29,ACTIVE,2021-03-11 05:37:12
ACC_1000353,C_100232,CURRENT,4902.71,ACTIVE,2018-03-27 05:37:22
ACC_1000354,C_100233,SAVINGS,9764.05,ACTIVE,2018-02-08 09:49:10
ACC_1000355,C_100233,CURRENT,275.83,ACTIVE,2018-02-20 01:48:10
ACC_1000356,C_100234,CURRENT,516.89,ACTIVE,2024-02-22 15:53:28
ACC_1000357,C_100235,BUSINESS,112974.69,DORMANT,2019-06-22 04:02:54
ACC_1000358,C_100235,CURRENT,3126.17,ACTIVE,2019-06-24 14:10:54
ACC_1000359,C_100236,CURRENT,2883.63,ACTIVE,2018-07-05 21:19:47
ACC_1000360,C_100236,SAVINGS,11781.46,ACTIVE,2018-06-28 03:10:47
ACC_1000361,C_100236,CURRENT,2159.67,ACTIVE,2018-06-23 05:46:47
ACC_1000362,C_100237,BUSINESS,363734.28,ACTIVE,2023-06-25 04:25:07
ACC_1000363,C_100238,BUSINESS,305489.2,DORMANT,2023-12-09 05:56:19
ACC_1000364,C_100239,SAVINGS,3675.94,DORMANT,2025-08-12 04:37:42
ACC_1000365,C_100240,SAVINGS,8876.07,ACTIVE,2021-01-20 05:38:32
ACC_1000366,C_100240,CURRENT,811.16,ACTIVE,2021-01-06 16:23:32
ACC_1000367,C_100240,CURRENT,2140.25,ACTIVE,2021-01-06 00:24:32
ACC_1000368,C_100241,CURRENT,746.37,ACTIVE,2025-01-21 02:57:12
ACC_1000369,C_100241,BUSINESS,21020.95,ACTIVE,2025-02-05 00:18:12
ACC_1000370,C_100242,BUSINESS,25142.5,ACTIVE,2020-10-10 03:50:38
ACC_1000371,C_100242,BUSINESS,1500000.0,ACTIVE,2020-10-08 03:04:38
ACC_1000372,C_100243,BUSINESS,54319.57,ACTIVE,2019-04-09 09:23:11
ACC_1000373,C_100243,BUSINESS,303395.44,ACTIVE,2019-03-23 01:05:11
ACC_1000374,C_100244,BUSINESS,19440.21,ACTIVE,2020-04-23 09:14:36
ACC_1000375,C_100244,BUSINESS,166701.69,ACTIVE,2020-04-10 13:52:36
ACC_1000376,C_100245,CURRENT,3771.19,ACTIVE,2016-04-27 10:41:47
ACC_1000377,C_100246,CURRENT,2509.13,ACTIVE,2017-10-28 00:02:09
ACC_1000378,C_100247,SAVINGS,6396.12,ACTIVE,2016-06-11 19:01:15
ACC_1000379,C_100247,BUSINESS,142145.19,ACTIVE,2016-06-17 08:55:15
ACC_1000380,C_100248,CURRENT,2226.8,ACTIVE,2019-04-22 12:36:32
ACC_1000381,C_100248,BUSINESS,1119.57,ACTIVE,2019-04-01 01:51:32
ACC_1000382,C_100249,SAVINGS,9125.05,ACTIVE,2017-09-02 10:20:41
ACC_1000383,C_100250,SAVINGS,5489.67,ACTIVE,2018-01-12 14:19:30
ACC_1000384,C_100251,CURRENT,7468.19,ACTIVE,2024-11-03 20:35:42
ACC_1000385,C_100252,SAVINGS,96619.91,DORMANT,2018-10-04 19:43:16
ACC_1000386,C_100253,CURRENT,976.15,ACTIVE,2018-04-28 10:41:28
ACC_1000387,C_100254,BUSINESS,56303.97,ACTIVE,2025-01-10 07:49:35
ACC_1000388,C_100255,CURRENT,804.34,ACTIVE,2016-03-20 04:36:42
ACC_1000389,C_100256,BUSINESS,662979.88,ACTIVE,2018-10-07 05:17:02
ACC_1000390,C_100257,SAVINGS,55608.95,ACTIVE,2021-10-18 05:11:19
ACC_1000391,C_100258,CURRENT,7752.54,ACTIVE,2016-08-05 19:53:51
ACC_1000392,C_100259,SAVINGS,12799.71,ACTIVE,2018-08-18 16:29:46
ACC_1000393,C_100260,BUSINESS,1000.0,ACTIVE,2021-06-27 11:46:48
ACC_1000394,C_100260,BUSINESS,141068.05,ACTIVE,2021-06-25 01:45:48
ACC_1000395,C_100261,BUSINESS,120204.88,ACTIVE,2022-02-24 18:25:44
ACC_1000396,C_100261,SAVINGS,52789.17,ACTIVE,2022-03-06 22:23:44
ACC_1000397,C_100262,CURRENT,2578.67,ACTIVE,2024-08-25 03:53:56
ACC_1000398,C_100263,SAVINGS,13268.16,ACTIVE,2021-03-01 17:04:16
ACC_1000399,C_100264,SAVINGS,43219.41,ACTIVE,2016-03-21 17:47:06
ACC_1000400,C_100264,CURRENT,993.14,ACTIVE,2016-03-22 12:40:06
ACC_1000401,C_100265,SAVINGS,41078.47,DORMANT,2019-01-22 08:36:02
ACC_1000402,C_100265,CURRENT,1940.0,ACTIVE,2019-01-03 18:22:02
ACC_1000403,C_100266,BUSINESS,40156.66,ACTIVE,2023-09-14 21:40:06
ACC_1000404,C_100267,BUSINESS,113231.07,ACTIVE,2016-02-09 02:59:23
ACC_1000405,C_100268,CURRENT,3128.18,ACTIVE,2017-01-30 21:39:46
ACC_1000406,C_100268,SAVINGS,12159.3,ACTIVE,2017-02-09 11:57:46
ACC_1000407,C_100269,SAVINGS,24071.51,ACTIVE,2019-03-10 14:04:16
ACC_1000408,C_100270,SAVINGS,7090.25,ACTIVE,2023-08-27 17:38:52
ACC_1000409,C_100270,SAVINGS,3034.18,ACTIVE,2023-08-21 03:16:52
ACC_1000410,C_100271,CURRENT,488.25,ACTIVE,2019-12-09 03:26:18
ACC_1000411,C_100271,CURRENT,1104.56,ACTIVE,2019-12-04 18:14:18
ACC_1000412,C_100271,SAVINGS,6268.96,ACTIVE,2019-12-11 21:52:18
ACC_1000413,C_100272,CURRENT,1183.14,ACTIVE,2023-02-18 06:03:05
ACC_1000414,C_100272,BUSINESS,69888.18,ACTIVE,2023-02-27 03:01:05
ACC_1000415,C_100272,CURRENT,803.18,ACTIVE,2023-02-18 01:17:05
ACC_1000416,C_100273,BUSINESS,60401.79,ACTIVE,2022-08-18 19:10:16
ACC_1000417,C_100273,SAVINGS,40574.13,ACTIVE,2022-08-17 16:12:16
ACC_1000418,C_100273,SAVINGS,72921.54,ACTIVE,2022-08-17 09:45:16
ACC_1000419,C_100274,CURRENT,590.88,ACTIVE,2020-04-19 21:22:46
ACC_1000420,C_100275,BUSINESS,28960.61,ACTIVE,2024-07-31 23:15:18
ACC_1000421,C_100276,SAVINGS,136372.23,ACTIVE,2017-03-07 01:48:22
ACC_1000422,C_100277,SAVINGS,73456.33,DORMANT,2019-05-09 07:05:58
ACC_1000423,C_100277,SAVINGS,91681.5,ACTIVE,2019-04-11 05:18:58
ACC_1000424,C_100278,BUSINESS,65792.97,ACTIVE,2023-09-16 09:55:43
ACC_1000425,C_100278,SAVINGS,5975.1,ACTIVE,2023-09-29 05:01:43
ACC_1000426,C_100279,CURRENT,912.78,ACTIVE,2019-02-05 06:36:54
ACC_1000427,C_100280,CURRENT,5779.95,ACTIVE,2022-09-03 21:24:08
ACC_1000428,C_100281,SAVINGS,11702.97,ACTIVE,2020-04-26 18:39:53
ACC_1000429,C_100282,CURRENT,13376.29,ACTIVE,2023-11-10 07:36:46
ACC_1000430,C_100282,SAVINGS,49069.06,ACTIVE,2023-10-30 20:41:46
ACC_1000431,C_100282,CURRENT,1590.53,ACTIVE,2023-10-27 08:55:46
ACC_1000432,C_100283,BUSINESS,17242.58,ACTIVE,2023-03-07 01:35:37
ACC_1000433,C_100284,SAVINGS,14390.27,DORMANT,2022-05-26 19:37:28
ACC_1000434,C_100284,CURRENT,914.01,ACTIVE,2022-05-25 05:38:28
ACC_1000435,C_100285,BUSINESS,91800.77,ACTIVE,2018-05-31 03:08:49
ACC_1000436,C_100286,BUSINESS,9328.93,ACTIVE,2017-10-02 22:45:20
ACC_1000437,C_100287,SAVINGS,26191.37,ACTIVE,2025-10-30 22:09:47
ACC_1000438,C_100287,BUSINESS,101578.55,ACTIVE,2025-10-31 17:51:47
ACC_1000439,C_100288,CURRENT,7403.8,ACTIVE,2017-01-06 21:08:55
ACC_1000440,C_100289,CURRENT,5831.65,ACTIVE,2024-06-11 18:42:23
ACC_1000441,C_100290,BUSINESS,126684.97,ACTIVE,2021-01-29 05:31:16
ACC_1000442,C_100291,SAVINGS,40681.62,ACTIVE,2016-05-06 14:34:37
ACC_1000443,C_100291,BUSINESS,124601.14,ACTIVE,2016-05-09 19:40:37
ACC_1000444,C_100292,CURRENT,2092.76,ACTIVE,2021-06-12 18:30:52
ACC_1000445,C_100293,BUSINESS,252011.99,ACTIVE,2025-02-17 09:30:24
ACC_1000446,C_100294,SAVINGS,21932.67,ACTIVE,2018-10-12 11:38:12
ACC_1000447,C_100295,BUSINESS,736928.5,ACTIVE,2023-02-02 20:36:56
ACC_1000448,C_100296,SAVINGS,77773.76,ACTIVE,2020-06-03 18:57:43
ACC_1000449,C_100297,CURRENT,3012.56,ACTIVE,2018-02-12 08:21:05
ACC_1000450,C_100298,BUSINESS,11840.7,ACTIVE,2019-07-12 21:36:06
ACC_1000451,C_100299,SAVINGS,3910.55,DORMANT,2018-01-02 12:46:46
ACC_1000452,C_100299,SAVINGS,162976.31,ACTIVE,2017-12-29 05:47:46
ACC_1000453,C_100300,CURRENT,1253.99,ACTIVE,2021-09-30 13:17:36
ACC_1000454,C_100300,BUSINESS,10832.0,ACTIVE,2021-10-22 23:53:36
ACC_1000455,C_100301,CURRENT,1467.38,ACTIVE,2023-11-07 00:38:35
ACC_1000456,C_100302,CURRENT,3879.66,ACTIVE,2022-12-31 05:21:06
ACC_1000457,C_100302,SAVINGS,6819.14,ACTIVE,2023-01-08 09:12:06
ACC_1000458,C_100303,CURRENT,1617.89,DORMANT,2021-08-05 15:29:46
ACC_1000459,C_100304,BUSINESS,122389.14,ACTIVE,2016-05-16 12:41:45
ACC_1000460,C_100304,SAVINGS,53696.09,ACTIVE,2016-05-16 01:00:45
ACC_1000461,C_100305,SAVINGS,6971.64,ACTIVE,2024-05-29 08:09:01
ACC_1000462,C_100305,BUSINESS,54486.69,ACTIVE,2024-05-29 22:08:01
ACC_1000463,C_100306,BUSINESS,2172.1,ACTIVE,2022-03-04 03:21:24
ACC_1000464,C_100307,SAVINGS,5059.17,ACTIVE,2016-05-28 06:01:27
ACC_1000465,C_100308,SAVINGS,2953.11,ACTIVE,2024-01-15 10:20:08
ACC_1000466,C_100309,BUSINESS,1750.92,ACTIVE,2016-09-06 19:47:20
ACC_1000467,C_100309,BUSINESS,530519.61,ACTIVE,2016-09-26 04:23:20
ACC_1000468,C_100310,SAVINGS,34676.48,ACTIVE,2022-07-02 02:23:01
ACC_1000469,C_100311,SAVINGS,6256.63,ACTIVE,2023-12-09 13:14:52
ACC_1000470,C_100312,BUSINESS,29296.36,ACTIVE,2023-01-28 10:28:53
ACC_1000471,C_100312,SAVINGS,6148.29,ACTIVE,2023-01-24 18:12:53
ACC_1000472,C_100313,BUSINESS,91032.57,ACTIVE,2020-03-05 08:11:17
ACC_1000473,C_100314,SAVINGS,19606.19,ACTIVE,2023-02-17 02:45:32
ACC_1000474,C_100314,SAVINGS,8690.79,ACTIVE,2023-03-10 06:27:32
ACC_1000475,C_100315,SAVINGS,13761.55,ACTIVE,2022-03-02 07:55:30
ACC_1000476,C_100316,SAVINGS,22808.96,ACTIVE,2020-03-25 11:43:34
ACC_1000477,C_100317,BUSINESS,523795.2,ACTIVE,2023-12-04 03:26:55
ACC_1000478,C_100317,BUSINESS,96251.2,DORMANT,2023-12-13 08:52:55
ACC_1000479,C_100318,SAVINGS,1389.82,ACTIVE,2016-02-12 13:23:36
ACC_1000480,C_100319,SAVINGS,18902.24,ACTIVE,2024-04-10 06:07:45
ACC_1000481,C_100320,SAVINGS,6387.25,ACTIVE,2025-10-24 15:13:51
ACC_1000482,C_100321,CURRENT,820.58,DORMANT,2024-06-09 18:13:40
ACC_1000483,C_100322,SAVINGS,2584.65,ACTIVE,2022-08-11 20:06:55
ACC_1000484,C_100322,SAVINGS,18788.04,ACTIVE,2022-08-30 14:53:55
ACC_1000485,C_100323,SAVINGS,5418.71,ACTIVE,2022-03-24 16:54:54
ACC_1000486,C_100324,SAVINGS,18516.71,ACTIVE,2019-04-30 11:18:34
ACC_1000487,C_100325,SAVINGS,7627.78,ACTIVE,2021-12-29 02:17:21
ACC_1000488,C_100326,BUSINESS,722780.11,ACTIVE,2024-08-24 06:18:27
ACC_1000489,C_100327,SAVINGS,3350.28,ACTIVE,2024-11-25 10:43:23
ACC_1000490,C_100327,SAVINGS,2187.03,ACTIVE,2024-11-21 14:05:23
ACC_1000491,C_100327,BUSINESS,30138.63,ACTIVE,2024-11-12 11:32:23
ACC_1000492,C_100328,CURRENT,697.27,ACTIVE,2016-12-11 03:58:16
ACC_1000493,C_100329,CURRENT,9838.66,ACTIVE,2018-04-17 03:53:25
ACC_1000494,C_100329,BUSINESS,32025.2,ACTIVE,2018-04-28 10:31:25
ACC_1000495,C_100330,SAVINGS,18987.11,ACTIVE,2024-03-17 03:07:18
ACC_1000496,C_100330,CURRENT,2239.34,ACTIVE,2024-03-31 10:12:18
ACC_1000497,C_100331,SAVINGS,55359.66,ACTIVE,2019-07-05 19:39:32
ACC_1000498,C_100332,CURRENT,378.02,ACTIVE,2025-04-21 13:57:20
ACC_1000499,C_100333,SAVINGS,4757.17,ACTIVE,2022-07-03 20:41:51
ACC_1000500,C_100333,BUSINESS,19643.21,ACTIVE,2022-06-21 20:21:51
ACC_1000501,C_100334,SAVINGS,516.99,ACTIVE,2020-03-14 21:01:38
ACC_1000502,C_100334,CURRENT,2909.28,DORMANT,2020-03-01 17:02:38
ACC_1000503,C_100335,BUSINESS,71139.57,ACTIVE,2025-09-08 20:37:50
ACC_1000504,C_100336,CURRENT,2390.8,ACTIVE,2025-08-31 06:36:15
ACC_1000505,C_100337,CURRENT,3239.36,ACTIVE,2022-06-02 02:33:24
ACC_1000506,C_100338,SAVINGS,15295.55,ACTIVE,2016-08-03 18:21:50
ACC_1000507,C_100339,SAVINGS,26694.01,ACTIVE,2019-04-11 02:46:39
ACC_1000508,C_100339,SAVINGS,13707.4,DORMANT,2019-05-07 13:39:39
ACC_1000509,C_100340,CURRENT,198.45,ACTIVE,2024-04-04 07:21:58
ACC_1000510,C_100340,CURRENT,1145.94,ACTIVE,2024-03-30 01:47:58
ACC_1000511,C_100341,BUSINESS,8422.36,ACTIVE,2023-06-10 02:02:59
ACC_1000512,C_100341,CURRENT,4609.3,ACTIVE,2023-06-13 08:21:59
ACC_1000513,C_100342,CURRENT,2441.2,ACTIVE,2017-08-30 04:52:17
ACC_1000514,C_100343,BUSINESS,23732.7,ACTIVE,2016-12-14 19:59:42
ACC_1000515,C_100344,CURRENT,1907.78,ACTIVE,2018-12-28 21:48:08
ACC_1000516,C_100345,SAVINGS,3578.92,ACTIVE,2024-09-15 00:20:18
ACC_1000517,C_100345,CURRENT,2754.65,ACTIVE,2024-09-04 13:37:18
ACC_1000518,C_100346,SAVINGS,11331.46,ACTIVE,2020-01-26 23:34:35
ACC_1000519,C_100347,CURRENT,463.26,ACTIVE,2019-06-15 04:36:56
ACC_1000520,C_100348,BUSINESS,78520.4,ACTIVE,2020-01-06 02:05:36
ACC_1000521,C_100348,CURRENT,22019.59,ACTIVE,2020-01-05 07:30:36
ACC_1000522,C_100349,SAVINGS,26803.9,ACTIVE,2025-08-27 22:39:50
ACC_1000523,C_100349,SAVINGS,23348.07,ACTIVE,2025-08-21 22:51:50
ACC_1000524,C_100350,CURRENT,4612.6,ACTIVE,2025-04-25 23:22:35
ACC_1000525,C_100351,BUSINESS,63630.4,ACTIVE,2025-03-12 14:35:48
ACC_1000526,C_100352,CURRENT,5924.41,ACTIVE,2019-09-29 18:02:39
ACC_1000527,C_100353,BUSINESS,37366.57,ACTIVE,2020-10-27 17:57:30
ACC_1000528,C_100353,CURRENT,4750.0,ACTIVE,2020-10-26 01:26:30
ACC_1000529,C_100354,CURRENT,5089.61,ACTIVE,2022-12-18 18:47:36
ACC_1000530,C_100355,BUSINESS,89692.59,ACTIVE,2019-03-22 09:26:42
ACC_1000531,C_100356,SAVINGS,29389.64,ACTIVE,2020-05-04 07:19:29
ACC_1000532,C_100356,BUSINESS,15228.86,ACTIVE,2020-04-20 04:59:29
ACC_1000533,C_100357,SAVINGS,1057.49,DORMANT,2019-01-30 04:09:48
ACC_1000534,C_100358,SAVINGS,44773.66,ACTIVE,2021-05-11 23:36:33
ACC_1000535,C_100359,CURRENT,1190.34,ACTIVE,2016-09-02 03:17:18
ACC_1000536,C_100360,CURRENT,3801.22,ACTIVE,2024-05-12 02:49:46
ACC_1000537,C_100360,CURRENT,2307.43,ACTIVE,2024-05-02 16:07:46
ACC_1000538,C_100361,BUSINESS,1819.42,ACTIVE,2018-03-09 00:56:17
ACC_1000539,C_100362,CURRENT,4605.3,ACTIVE,2022-12-20 20:31:06
ACC_1000540,C_100362,CURRENT,1383.54,ACTIVE,2022-12-02 05:52:06
ACC_1000541,C_100363,SAVINGS,1954.34,ACTIVE,2017-08-04 05:17:18
ACC_1000542,C_100363,CURRENT,1167.07,ACTIVE,2017-08-26 05:40:18
ACC_1000543,C_100364,BUSINESS,15363.68,ACTIVE,2019-05-23 02:57:44
ACC_1000544,C_100365,CURRENT,4096.61,ACTIVE,2023-12-16 18:43:39
ACC_1000545,C_100365,BUSINESS,21459.01,ACTIVE,2023-12-31 01:57:39
ACC_1000546,C_100366,SAVINGS,5516.91,ACTIVE,2019-06-28 00:00:22
ACC_1000547,C_100366,CURRENT,2848.08,ACTIVE,2019-06-18 22:09:22
ACC_1000548,C_100366,BUSINESS,13181.51,ACTIVE,2019-06-11 00:54:22
ACC_1000549,C_100367,BUSINESS,58942.08,ACTIVE,2019-08-11 02:05:34
ACC_1000550,C_100367,CURRENT,2511.82,ACTIVE,2019-08-26 14:52:34
ACC_1000551,C_100368,CURRENT,9066.04,ACTIVE,2019-11-29 22:33:59
ACC_1000552,C_100369,BUSINESS,118308.42,ACTIVE,2018-05-10 03:59:07
ACC_1000553,C_100369,BUSINESS,103719.59,ACTIVE,2018-06-03 19:43:07
ACC_1000554,C_100370,CURRENT,3954.37,ACTIVE,2024-03-19 18:34:44
ACC_1000555,C_100370,CURRENT,759.87,ACTIVE,2024-03-23 08:10:44
ACC_1000556,C_100371,CURRENT,451.66,ACTIVE,2021-06-02 13:38:46
ACC_1000557,C_100372,BUSINESS,130010.78,ACTIVE,2016-11-24 02:00:41
ACC_1000558,C_100372,BUSINESS,98738.83,DORMANT,2016-11-12 05:53:41
ACC_1000559,C_100373,SAVINGS,7046.07,ACTIVE,2019-09-21 03:40:01
ACC_1000560,C_100374,BUSINESS,90322.36,ACTIVE,2019-05-25 11:03:55
ACC_1000561,C_100375,BUSINESS,602997.02,ACTIVE,2016-02-05 16:09:07
ACC_1000562,C_100376,SAVINGS,250000.0,ACTIVE,2018-05-11 06:30:11
ACC_1000563,C_100377,SAVINGS,25856.11,ACTIVE,2021-04-21 09:56:26
ACC_1000564,C_100377,BUSINESS,1799.81,ACTIVE,2021-04-24 06:17:26
ACC_1000565,C_100378,SAVINGS,20352.09,DORMANT,2021-01-20 22:57:28
ACC_1000566,C_100379,CURRENT,940.83,ACTIVE,2024-06-12 21:22:15
ACC_1000567,C_100380,SAVINGS,17385.71,ACTIVE,2025-06-11 13:14:38
ACC_1000568,C_100380,BUSINESS,1833.23,DORMANT,2025-06-27 15:51:38
ACC_1000569,C_100381,BUSINESS,126939.86,ACTIVE,2025-08-07 09:12:51
ACC_1000570,C_100381,CURRENT,3125.98,ACTIVE,2025-08-27 17:34:51
ACC_1000571,C_100382,CURRENT,1736.55,ACTIVE,2017-11-18 17:14:52
ACC_1000572,C_100382,SAVINGS,36230.18,DORMANT,2017-12-02 02:36:52
ACC_1000573,C_100383,CURRENT,3750.97,ACTIVE,2019-08-02 13:35:23
ACC_1000574,C_100383,CURRENT,1312.84,ACTIVE,2019-08-13 20:30:23
ACC_1000575,C_100384,CURRENT,8110.93,ACTIVE,2025-11-11 20:45:00
ACC_1000576,C_100384,CURRENT,5301.43,ACTIVE,2025-10-30 09:29:00
ACC_1000577,C_100385,CURRENT,3724.15,ACTIVE,2022-05-23 18:21:21
ACC_1000578,C_100385,CURRENT,630.49,ACTIVE,2022-06-06 12:51:21
ACC_1000579,C_100385,CURRENT,1051.25,ACTIVE,2022-05-11 22:54:21
ACC_1000580,C_100386,CURRENT,9270.23,ACTIVE,2022-02-02 06:05:11
ACC_1000581,C_100386,SAVINGS,24225.64,ACTIVE,2022-01-15 01:34:11
ACC_1000582,C_100387,BUSINESS,3686.07,ACTIVE,2020-07-27 19:57:15
ACC_1000583,C_100388,CURRENT,243.51,ACTIVE,2023-10-05 23:36:59
ACC_1000584,C_100389,CURRENT,423.82,ACTIVE,2017-02-26 15:28:58
ACC_1000585,C_100390,BUSINESS,915247.57,ACTIVE,2022-11-02 14:43:14
ACC_1000586,C_100390,BUSINESS,12950.82,ACTIVE,2022-11-07 04:04:14
ACC_1000587,C_100391,SAVINGS,14676.32,ACTIVE,2021-10-19 06:26:49
ACC_1000588,C_100392,BUSINESS,155434.06,DORMANT,2017-12-27 10:13:05
ACC_1000589,C_100393,SAVINGS,21643.13,ACTIVE,2020-02-26 19:03:06
ACC_1000590,C_100393,CURRENT,4582.19,DORMANT,2020-03-04 00:49:06
ACC_1000591,C_100394,CURRENT,4015.83,ACTIVE,2022-09-24 02:50:31
ACC_1000592,C_100395,SAVINGS,1032.47,ACTIVE,2024-06-17 08:19:27
ACC_1000593,C_100395,SAVINGS,29205.91,ACTIVE,2024-06-01 21:39:27
ACC_1000594,C_100396,CURRENT,1018.16,ACTIVE,2025-09-09 19:29:32
ACC_1000595,C_100397,SAVINGS,6244.09,ACTIVE,2024-10-27 06:20:26
ACC_1000596,C_100398,BUSINESS,56399.4,ACTIVE,2025-01-11 10:39:17
ACC_1000597,C_100399,SAVINGS,60256.44,ACTIVE,2021-04-23 14:23:02
ACC_1000598,C_100400,BUSINESS,380156.99,DORMANT,2023-06-21 05:59:31
ACC_1000599,C_100401,BUSINESS,1500000.0,DORMANT,2019-02-26 08:19:24
ACC_1000600,C_100402,CURRENT,1836.59,ACTIVE,2024-08-26 15:35:56
ACC_1000601,C_100403,CURRENT,2654.16,ACTIVE,2021-07-31 21:36:45
ACC_1000602,C_100404,SAVINGS,82688.81,DORMANT,2025-03-11 13:35:52
ACC_1000603,C_100405,SAVINGS,2532.61,ACTIVE,2020-01-29 04:08:14
ACC_1000604,C_100406,SAVINGS,3698.61,ACTIVE,2025-02-14 07:00:13
ACC_1000605,C_100407,BUSINESS,98858.38,ACTIVE,2020-10-11 15:07:46
ACC_1000606,C_100407,BUSINESS,95893.97,DORMANT,2020-10-03 02:45:46
ACC_1000607,C_100408,SAVINGS,2425.21,ACTIVE,2023-02-27 02:41:50
ACC_1000608,C_100409,SAVINGS,32261.84,ACTIVE,2016-09-03 17:25:22
ACC_1000609,C_100410,SAVINGS,14675.17,ACTIVE,2024-09-20 02:31:19
ACC_1000610,C_100411,CURRENT,3080.74,ACTIVE,2023-03-08 01:39:03
ACC_1000611,C_100412,SAVINGS,62764.2,DORMANT,2020-03-26 00:29:45
ACC_1000612,C_100412,BUSINESS,25668.77,ACTIVE,2020-03-29 02:41:45
ACC_1000613,C_100413,CURRENT,466.44,ACTIVE,2017-07-05 16:46:22
ACC_1000614,C_100413,SAVINGS,5468.56,ACTIVE,2017-07-11 02:12:22
ACC_1000615,C_100414,CURRENT,2720.11,ACTIVE,2021-02-16 16:02:35
ACC_1000616,C_100414,SAVINGS,8434.78,DORMANT,2021-02-18 08:33:35
ACC_1000617,C_100414,SAVINGS,16091.3,DORMANT,2021-03-06 19:37:35
ACC_1000618,C_100415,CURRENT,971.52,ACTIVE,2024-06-29 10:21:37
ACC_1000619,C_100415,CURRENT,791.49,DORMANT,2024-06-27 07:12:37
ACC_1000620,C_100415,SAVINGS,39274.65,ACTIVE,2024-06-26 22:28:37
ACC_1000621,C_100416,CURRENT,1098.36,ACTIVE,2020-04-15 14:44:48
ACC_1000622,C_100416,CURRENT,3774.01,ACTIVE,2020-03-23 20:08:48
ACC_1000623,C_100417,SAVINGS,7510.32,ACTIVE,2025-05-29 08:06:07
ACC_1000624,C_100418,SAVINGS,250000.0,ACTIVE,2017-10-05 00:39:54
ACC_1000625,C_100419,SAVINGS,41888.22,ACTIVE,2023-11-13 10:43:38
ACC_1000626,C_100419,SAVINGS,3871.06,ACTIVE,2023-12-06 08:40:38
