beneficiary_id,account_id,beneficiary_account_id,created_at,status
B_100348,ACC_1000403,ACC_1014973,2023-09-18 21:40:06,APPROVED
B_100349,ACC_1000403,ACC_1004897,2023-09-20 21:40:06,APPROVED
B_100350,ACC_1000404,ACC_1013400,2016-02-19 02:59:23,APPROVED
B_100351,ACC_1000411,ACC_1003467,2019-12-11 18:14:18,APPROVED
B_100352,ACC_1000411,ACC_1006258,2019-12-06 18:14:18,APPROVED
B_100353,ACC_1000412,ACC_1011107,2019-12-14 21:52:18,APPROVED
B_100354,ACC_1000412,ACC_1013971,2019-12-18 21:52:18,APPROVED
B_100355,ACC_1000413,ACC_1007297,2023-02-24 06:03:05,APPROVED
B_100356,ACC_1000413,ACC_1008325,2023-02-20 06:03:05,APPROVED
B_100357,ACC_1000414,ACC_1008871,2023-02-28 03:01:05,APPROVED
B_100358,ACC_1000414,ACC_1000816,2023-03-09 03:01:05,APPROVED
B_100359,ACC_1000414,ACC_1010864,2023-03-09 03:01:05,APPROVED
B_100360,ACC_1000417,ACC_1009106,2022-08-20 16:12:16,APPROVED
B_100361,ACC_1000419,ACC_1006869,2020-04-28 21:22:46,APPROVED
B_100362,ACC_1000419,ACC_1010479,2020-04-26 21:22:46,APPROVED
B_100363,ACC_1000420,ACC_1000443,2024-08-06 23:15:18,APPROVED
B_100364,ACC_1000421,ACC_1005294,2017-03-08 01:48:22,APPROVED
B_100365,ACC_1000425,ACC_1002060,2023-10-06 05:01:43,APPROVED
B_100366,ACC_1000427,ACC_1004709,2022-09-04 21:24:08,APPROVED
B_100367,ACC_1000427,ACC_1003836,2022-09-11 21:24:08,APPROVED
B_100368,ACC_1000429,ACC_1013018,2023-11-18 07:36:46,APPROVED
B_100369,ACC_1000431,ACC_1012399,2023-11-05 08:55:46,APPROVED
B_100370,ACC_1000431,ACC_1001539,2023-10-29 08:55:46,APPROVED
B_100371,ACC_1000431,ACC_1010474,2023-11-03 08:55:46,APPROVED
B_100372,ACC_1000433,ACC_1013805,2022-06-02 19:37:28,APPROVED
B_100373,ACC_1000439,ACC_1014005,2017-01-09 21:08:55,APPROVED
B_100374,ACC_1000439,ACC_1010685,2017-01-11 21:08:55,APPROVED
B_100375,ACC_1000442,ACC_1004042,2016-05-08 14:34:37,APPROVED
B_100376,ACC_1000442,ACC_1012718,2016-05-15 14:34:37,APPROVED
B_100377,ACC_1000443,ACC_1013857,2016-05-16 19:40:37,APPROVED
B_100378,ACC_1000443,ACC_1009617,2016-05-10 19:40:37,APPROVED
B_100379,ACC_1000446,ACC_1009078,2018-10-14 11:38:12,APPROVED
B_100380,ACC_1000447,ACC_1006530,2023-02-10 20:36:56,APPROVED
B_100381,ACC_1000447,ACC_1007634,2023-02-12 20:36:56,APPROVED
B_100382,ACC_1000447,ACC_1000806,2023-02-11 20:36:56,APPROVED
B_100383,ACC_1000450,ACC_1011753,2019-07-19 21:36:06,APPROVED
B_100384,ACC_1000456,ACC_1004540,2023-01-09 05:21:06,APPROVED
B_100385,ACC_1000456,ACC_1010123,2023-01-09 05:21:06,APPROVED
B_100386,ACC_1000456,ACC_1013424,2023-01-10 05:21:06,APPROVED
B_100387,ACC_1000462,ACC_1005640,2024-05-31 22:08:01,APPROVED
B_100388,ACC_1000462,ACC_1013685,2024-06-07 22:08:01,APPROVED
B_100389,ACC_1000462,ACC_1005018,2024-06-03 22:08:01,APPROVED
B_100390,ACC_1000464,ACC_1010341,2016-05-30 06:01:27,APPROVED
B_100391,ACC_1000465,ACC_1010660,2024-01-23 10:20:08,APPROVED
B_100392,ACC_1000465,ACC_1003175,2024-01-24 10:20:08,APPROVED
B_100393,ACC_1000468,ACC_1004678,2022-07-06 02:23:01,APPROVED
B_100394,ACC_1000468,ACC_1013111,2022-07-08 02:23:01,APPROVED
B_100395,ACC_1000469,ACC_1014290,2023-12-14 13:14:52,APPROVED
B_100396,ACC_1000469,ACC_1000967,2023-12-14 13:14:52,APPROVED
B_100397,ACC_1000473,ACC_1011032,2023-02-25 02:45:32,APPROVED
B_100398,ACC_1000473,ACC_1002322,2023-02-23 02:45:32,APPROVED
B_100399,ACC_1000473,ACC_1002208,2023-02-19 02:45:32,APPROVED
B_100400,ACC_1000475,ACC_1003591,2022-03-09 07:55:30,APPROVED
B_100401,ACC_1000476,ACC_1009986,2020-04-01 11:43:34,APPROVED
B_100402,ACC_1000476,ACC_1002152,2020-04-04 11:43:34,APPROVED
B_100403,ACC_1000482,ACC_1014915,2024-06-12 18:13:40,APPROVED
B_100404,ACC_1000482,ACC_1000962,2024-06-17 18:13:40,APPROVED
B_100405,ACC_1000482,ACC_1004361,2024-06-18 18:13:40,APPROVED
B_100406,ACC_1000483,ACC_1006615,2022-08-19 20:06:55,APPROVED
B_100407,ACC_1000483,ACC_1005018,2022-08-13 20:06:55,APPROVED
B_100408,ACC_1000483,ACC_1004250,2022-08-13 20:06:55,APPROVED
B_100409,ACC_1000486,ACC_1013628,2019-05-01 11:18:34,APPROVED
B_100410,ACC_1000486,ACC_1003020,2019-05-04 11:18:34,APPROVED
B_100411,ACC_1000487,ACC_1011878,2022-01-08 02:17:21,APPROVED
B_100412,ACC_1000487,ACC_1011614,2022-01-07 02:17:21,APPROVED
B_100413,ACC_1000487,ACC_1006798,2022-01-06 02:17:21,PENDING
B_100414,ACC_1000488,ACC_1013671,2024-08-30 06:18:27,APPROVED
B_100415,ACC_1000488,ACC_1001939,2024-09-03 06:18:27,APPROVED
B_100416,ACC_1000488,ACC_1009862,2024-08-27 06:18:27,APPROVED
B_100417,ACC_1000493,ACC_1003038,2018-04-23 03:53:25,APPROVED
B_100418,ACC_1000494,ACC_1014966,2018-04-29 10:31:25,APPROVED
B_100419,ACC_1000498,ACC_1010969,2025-04-24 13:57:20,APPROVED
B_100420,ACC_1000498,ACC_1013665,2025-04-24 13:57:20,APPROVED
B_100421,ACC_1000498,ACC_1007940,2025-04-24 13:57:20,APPROVED
B_100422,ACC_1000501,ACC_1014215,2020-03-15 21:01:38,APPROVED
B_100423,ACC_1000501,ACC_1009221,2020-03-16 21:01:38,APPROVED
B_100424,ACC_1000502,ACC_1001897,2020-03-07 17:02:38,APPROVED
B_100425,ACC_1000503,ACC_1002250,2025-09-14 20:37:50,APPROVED
B_100426,ACC_1000511,ACC_1009494,2023-06-19 02:02:59,APPROVED
B_100427,ACC_1000514,ACC_1003677,2016-12-24 19:59:42,APPROVED
B_100428,ACC_1000514,ACC_1007572,2016-12-21 19:59:42,APPROVED
B_100429,ACC_1000515,ACC_1009442,2019-01-05 21:48:08,PENDING
B_100430,ACC_1000515,ACC_1006712,2019-01-01 21:48:08,APPROVED
B_100431,ACC_1000516,ACC_1003308,2024-09-25 00:20:18,APPROVED
B_100432,ACC_1000516,ACC_1005206,2024-09-20 00:20:18,APPROVED
B_100433,ACC_1000517,ACC_1005473,2024-09-08 13:37:18,APPROVED
B_100434,ACC_1000517,ACC_1002866,2024-09-09 13:37:18,APPROVED
B_100435,ACC_1000518,ACC_1001213,2020-01-29 23:34:35,APPROVED
B_100436,ACC_1000518,ACC_1003156,2020-01-31 23:34:35,APPROVED
B_100437,ACC_1000519,ACC_1014934,2019-06-19 04:36:56,APPROVED
B_100438,ACC_1000519,ACC_1008576,2019-06-21 04:36:56,APPROVED
B_100439,ACC_1000519,ACC_1009830,2019-06-21 04:36:56,APPROVED
B_100440,ACC_1000521,ACC_1010216,2020-01-14 07:30:36,APPROVED
B_100441,ACC_1000521,ACC_1005372,2020-01-13 07:30:36,APPROVED
B_100442,ACC_1000521,ACC_1014487,2020-01-14 07:30:36,APPROVED
B_100443,ACC_1000528,ACC_1004168,2020-10-28 01:26:30,APPROVED
B_100444,ACC_1000528,ACC_1012851,2020-11-03 01:26:30,APPROVED
B_100445,ACC_1000528,ACC_1007050,2020-11-02 01:26:30,PENDING
B_100446,ACC_1000530,ACC_1003698,2019-03-31 09:26:42,APPROVED
B_100447,ACC_1000530,ACC_1000617,2019-03-28 09:26:42,APPROVED
B_100448,ACC_1000533,ACC_1011001,2019-02-09 04:09:48,APPROVED
B_100449,ACC_1000533,ACC_1008370,2019-02-02 04:09:48,APPROVED
B_100450,ACC_1000535,ACC_1003318,2016-09-08 03:17:18,APPROVED
B_100451,ACC_1000535,ACC_1012851,2016-09-12 03:17:18,APPROVED
B_100452,ACC_1000536,ACC_1013953,2024-05-13 02:49:46,APPROVED
B_100453,ACC_1000537,ACC_1007679,2024-05-06 16:07:46,APPROVED
B_100454,ACC_1000537,ACC_1000228,2024-05-04 16:07:46,APPROVED
B_100455,ACC_1000537,ACC_1000492,2024-05-09 16:07:46,APPROVED
B_100456,ACC_1000539,ACC_1006788,2022-12-29 20:31:06,APPROVED
B_100457,ACC_1000539,ACC_1009089,2022-12-24 20:31:06,PENDING
B_100458,ACC_1000547,ACC_1013070,2019-06-19 22:09:22,APPROVED
B_100459,ACC_1000548,ACC_1008418,2019-06-19 00:54:22,APPROVED
B_100460,ACC_1000548,ACC_1007103,2019-06-19 00:54:22,APPROVED
B_100461,ACC_1000550,ACC_1005045,2019-08-29 14:52:34,APPROVED
B_100462,ACC_1000550,ACC_1002889,2019-09-05 14:52:34,APPROVED
B_100463,ACC_1000550,ACC_1006896,2019-09-01 14:52:34,APPROVED
B_100464,ACC_1000554,ACC_1001401,2024-03-27 18:34:44,APPROVED
B_100465,ACC_1000554,ACC_1005462,2024-03-23 18:34:44,APPROVED
B_100466,ACC_1000557,ACC_1014648,2016-11-30 02:00:41,APPROVED
B_100467,ACC_1000559,ACC_1003281,2019-09-27 03:40:01,APPROVED
B_100468,ACC_1000561,ACC_1009910,2016-02-11 16:09:07,APPROVED
B_100469,ACC_1000561,ACC_1000936,2016-02-08 16:09:07,APPROVED
B_100470,ACC_1000561,ACC_1013100,2016-02-07 16:09:07,APPROVED
B_100471,ACC_1000562,ACC_1006216,2018-05-18 06:30:11,APPROVED
B_100472,ACC_1000563,ACC_1013775,2021-04-22 09:56:26,APPROVED
B_100473,ACC_1000566,ACC_1008120,2024-06-15 21:22:15,APPROVED
B_100474,ACC_1000567,ACC_1014999,2025-06-14 13:14:38,APPROVED
B_100475,ACC_1000567,ACC_1008391,2025-06-14 13:14:38,APPROVED
B_100476,ACC_1000574,ACC_1013535,2019-08-15 20:30:23,APPROVED
B_100477,ACC_1000577,ACC_1009104,2022-06-02 18:21:21,APPROVED
B_100478,ACC_1000577,ACC_1010583,2022-05-29 18:21:21,APPROVED
B_100479,ACC_1000581,ACC_1003131,2022-01-16 01:34:11,APPROVED
B_100480,ACC_1000582,ACC_1002292,2020-07-28 19:57:15,APPROVED
B_100481,ACC_1000584,ACC_1009696,2017-03-04 15:28:58,APPROVED
B_100482,ACC_1000585,ACC_1002753,2022-11-12 14:43:14,APPROVED
B_100483,ACC_1000587,ACC_1014998,2021-10-29 06:26:49,APPROVED
B_100484,ACC_1000587,ACC_1004179,2021-10-28 06:26:49,APPROVED
B_100485,ACC_1000587,ACC_1006302,2021-10-21 06:26:49,APPROVED
B_100486,ACC_1000588,ACC_1014564,2017-12-30 10:13:05,APPROVED
B_100487,ACC_1000588,ACC_1013837,2018-01-03 10:13:05,APPROVED
B_100488,ACC_1000588,ACC_1003426,2017-12-30 10:13:05,APPROVED
B_100489,ACC_1000589,ACC_1012555,2020-03-05 19:03:06,APPROVED
B_100490,ACC_1000591,ACC_1009339,2022-10-03 02:50:31,APPROVED
B_100491,ACC_1000591,ACC_1009257,2022-10-03 02:50:31,APPROVED
B_100492,ACC_1000591,ACC_1002258,2022-09-28 02:50:31,APPROVED
B_100493,ACC_1000593,ACC_1013039,2024-06-08 21:39:27,APPROVED
B_100494,ACC_1000593,ACC_1002198,2024-06-05 21:39:27,APPROVED
B_100495,ACC_1000596,ACC_1002790,2025-01-14 10:39:17,APPROVED
B_100496,ACC_1000596,ACC_1013934,2025-01-19 10:39:17,APPROVED
B_100497,ACC_1000596,ACC_1005865,2025-01-19 10:39:17,APPROVED
B_100498,ACC_1000598,ACC_1004240,2023-06-28 05:59:31,APPROVED
B_100499,ACC_1000598,ACC_1011301,2023-06-26 05:59:31,APPROVED
B_100500,ACC_1000598,ACC_1013424,2023-07-01 05:59:31,APPROVED
B_100501,ACC_1000608,ACC_1006960,2016-09-04 17:25:22,APPROVED
B_100502,ACC_1000608,ACC_1008924,2016-09-13 17:25:22,APPROVED
B_100503,ACC_1000609,ACC_1012344,2024-09-21 02:31:19,APPROVED
B_100504,ACC_1000609,ACC_1005138,2024-09-23 02:31:19,APPROVED
B_100505,ACC_1000609,ACC_1010207,2024-09-27 02:31:19,APPROVED
B_100506,ACC_1000612,ACC_1010256,2020-04-07 02:41:45,APPROVED
B_100507,ACC_1000612,ACC_1011247,2020-04-05 02:41:45,APPROVED
B_100508,ACC_1000612,ACC_1012486,2020-04-07 02:41:45,APPROVED
B_100509,ACC_1000613,ACC_1012293,2017-07-15 16:46:22,APPROVED
B_100510,ACC_1000613,ACC_1012232,2017-07-09 16:46:22,APPROVED
B_100511,ACC_1000615,ACC_1008040,2021-02-17 16:02:35,PENDING
B_100512,ACC_1000615,ACC_1005541,2021-02-22 16:02:35,APPROVED
B_100513,ACC_1000616,ACC_1006600,2021-02-19 08:33:35,PENDING
B_100514,ACC_1000616,ACC_1009060,2021-02-28 08:33:35,APPROVED
B_100515,ACC_1000617,ACC_1003696,2021-03-14 19:37:35,APPROVED
B_100516,ACC_1000617,ACC_1008986,2021-03-14 19:37:35,APPROVED
B_100517,ACC_1000617,ACC_1011311,2021-03-09 19:37:35,APPROVED
B_100518,ACC_1000619,ACC_1007550,2024-07-06 07:12:37,APPROVED
B_100519,ACC_1000621,ACC_1005685,2020-04-18 14:44:48,APPROVED
B_100520,ACC_1000626,ACC_1004195,2023-12-11 08:40:38,APPROVED
B_100521,ACC_1000631,ACC_1001034,2024-03-06 04:44:16,APPROVED
B_100522,ACC_1000631,ACC_1012311,2024-03-07 04:44:16,APPROVED
B_100523,ACC_1000633,ACC_1003794,2026-01-11 13:42:14,APPROVED
B_100524,ACC_1000633,ACC_1012385,2026-01-12 13:42:14,APPROVED
B_100525,ACC_1000637,ACC_1005021,2024-03-06 17:13:06,APPROVED
B_100526,ACC_1000637,ACC_1004910,2024-03-10 17:13:06,APPROVED
B_100527,ACC_1000637,ACC_1003668,2024-03-14 17:13:06,APPROVED
B_100528,ACC_1000641,ACC_1013665,2019-08-05 08:15:00,APPROVED
B_100529,ACC_1000641,ACC_1014483,2019-08-09 08:15:00,APPROVED
B_100530,ACC_1000641,ACC_1004353,2019-08-05 08:15:00,APPROVED
B_100531,ACC_1000642,ACC_1006860,2023-08-06 22:49:01,APPROVED
B_100532,ACC_1000648,ACC_1011092,2024-12-21 09:53:54,APPROVED
B_100533,ACC_1000649,ACC_1007087,2016-09-08 19:35:58,APPROVED
B_100534,ACC_1000649,ACC_1006288,2016-09-09 19:35:58,APPROVED
B_100535,ACC_1000649,ACC_1002523,2016-09-08 19:35:58,APPROVED
B_100536,ACC_1000651,ACC_1011798,2025-01-11 19:53:50,APPROVED
B_100537,ACC_1000651,ACC_1013182,2025-01-09 19:53:50,APPROVED
B_100538,ACC_1000652,ACC_1010673,2024-01-20 01:34:56,APPROVED
B_100539,ACC_1000653,ACC_1009648,2024-02-14 22:49:56,APPROVED
B_100540,ACC_1000653,ACC_1003850,2024-02-12 22:49:56,APPROVED
B_100541,ACC_1000653,ACC_1014116,2024-02-06 22:49:56,APPROVED
B_100542,ACC_1000655,ACC_1014997,2021-02-13 02:21:10,APPROVED
B_100543,ACC_1000655,ACC_1004533,2021-02-19 02:21:10,APPROVED
B_100544,ACC_1000655,ACC_1001732,2021-02-13 02:21:10,APPROVED
B_100545,ACC_1000663,ACC_1006113,2023-08-18 22:42:49,APPROVED
B_100546,ACC_1000664,ACC_1012433,2020-01-13 18:03:19,APPROVED
B_100547,ACC_1000664,ACC_1008813,2020-01-14 18:03:19,APPROVED
B_100548,ACC_1000664,ACC_1001690,2020-01-13 18:03:19,APPROVED
B_100549,ACC_1000668,ACC_1000551,2025-07-07 11:50:30,APPROVED
B_100550,ACC_1000668,ACC_1009978,2025-06-30 11:50:30,APPROVED
B_100551,ACC_1000668,ACC_1009133,2025-07-06 11:50:30,APPROVED
B_100552,ACC_1000671,ACC_1007603,2022-12-21 03:03:27,APPROVED
B_100553,ACC_1000674,ACC_1002807,2023-02-25 21:48:46,APPROVED
B_100554,ACC_1000674,ACC_1008930,2023-02-20 21:48:46,APPROVED
B_100555,ACC_1000681,ACC_1009919,2018-07-15 04:38:39,PENDING
B_100556,ACC_1000685,ACC_1008520,2024-09-23 16:54:13,PENDING
B_100557,ACC_1000685,ACC_1001367,2024-09-19 16:54:13,APPROVED
B_100558,ACC_1000685,ACC_1005799,2024-09-24 16:54:13,APPROVED
B_100559,ACC_1000686,ACC_1003238,2024-09-24 10:53:13,APPROVED
B_100560,ACC_1000688,ACC_1007422,2025-06-13 07:51:01,APPROVED
B_100561,ACC_1000689,ACC_1003851,2025-05-23 22:43:01,PENDING
B_100562,ACC_1000689,ACC_1008360,2025-05-27 22:43:01,APPROVED
B_100563,ACC_1000689,ACC_1005034,2025-05-25 22:43:01,APPROVED
B_100564,ACC_1000692,ACC_1013037,2016-04-15 16:18:11,APPROVED
B_100565,ACC_1000692,ACC_1014555,2016-04-13 16:18:11,APPROVED
B_100566,ACC_1000693,ACC_1004433,2018-12-11 12:11:29,APPROVED
B_100567,ACC_1000693,ACC_1012516,2018-12-13 12:11:29,APPROVED
B_100568,ACC_1000693,ACC_1012843,2018-12-08 12:11:29,APPROVED
B_100569,ACC_1000696,ACC_1004989,2022-11-08 12:28:58,APPROVED
B_100570,ACC_1000701,ACC_1010298,2022-09-18 19:30:53,APPROVED
B_100571,ACC_1000701,ACC_1008869,2022-09-20 19:30:53,APPROVED
B_100572,ACC_1000701,ACC_1008798,2022-09-19 19:30:53,APPROVED
B_100573,ACC_1000703,ACC_1006216,2023-04-15 16:36:41,APPROVED
B_100574,ACC_1000704,ACC_1004833,2023-05-04 16:20:41,APPROVED
B_100575,ACC_1000706,ACC_1007947,2023-07-31 17:31:16,APPROVED
B_100576,ACC_1000706,ACC_1014488,2023-08-04 17:31:16,APPROVED
B_100577,ACC_1000706,ACC_1005545,2023-07-30 17:31:16,APPROVED
B_100578,ACC_1000710,ACC_1011010,2017-03-10 18:50:53,PENDING
B_100579,ACC_1000712,ACC_1005480,2018-10-23 09:24:55,APPROVED
B_100580,ACC_1000712,ACC_1011257,2018-10-24 09:24:55,APPROVED
B_100581,ACC_1000712,ACC_1013941,2018-10-22 09:24:55,PENDING
B_100582,ACC_1000716,ACC_1009425,2026-01-12 19:53:00,APPROVED
B_100583,ACC_1000721,ACC_1012368,2022-05-20 08:33:22,APPROVED
B_100584,ACC_1000721,ACC_1008198,2022-05-20 08:33:22,APPROVED
B_100585,ACC_1000722,ACC_1004298,2023-07-18 18:21:42,APPROVED
B_100586,ACC_1000722,ACC_1004426,2023-07-14 18:21:42,APPROVED
B_100587,ACC_1000722,ACC_1011341,2023-07-14 18:21:42,APPROVED
B_100588,ACC_1000723,ACC_1002199,2023-11-29 11:28:57,APPROVED
B_100589,ACC_1000723,ACC_1000051,2023-12-02 11:28:57,APPROVED
B_100590,ACC_1000723,ACC_1010041,2023-12-02 11:28:57,APPROVED
B_100591,ACC_1000726,ACC_1013018,2023-05-12 11:29:53,APPROVED
B_100592,ACC_1000726,ACC_1007139,2023-05-08 11:29:53,APPROVED
B_100593,ACC_1000733,ACC_1014617,2023-08-24 21:10:59,APPROVED
B_100594,ACC_1000733,ACC_1000858,2023-08-23 21:10:59,APPROVED
B_100595,ACC_1000733,ACC_1010582,2023-08-23 21:10:59,APPROVED
B_100596,ACC_1000736,ACC_1012559,2018-12-18 06:47:17,APPROVED
B_100597,ACC_1000736,ACC_1014555,2018-12-13 06:47:17,APPROVED
B_100598,ACC_1000742,ACC_1009228,2021-09-16 07:36:43,APPROVED
B_100599,ACC_1000742,ACC_1014984,2021-09-11 07:36:43,APPROVED
B_100600,ACC_1000742,ACC_1008721,2021-09-13 07:36:43,APPROVED
B_100601,ACC_1000744,ACC_1000643,2023-08-28 20:15:16,APPROVED
B_100602,ACC_1000744,ACC_1001091,2023-08-23 20:15:16,APPROVED
B_100603,ACC_1000745,ACC_1014972,2023-09-04 22:56:16,APPROVED
B_100604,ACC_1000745,ACC_1002524,2023-09-01 22:56:16,APPROVED
B_100605,ACC_1000748,ACC_1012575,2021-11-16 17:42:42,APPROVED
B_100606,ACC_1000749,ACC_1014862,2023-05-21 00:28:45,APPROVED
B_100607,ACC_1000749,ACC_1001951,2023-05-19 00:28:45,APPROVED
B_100608,ACC_1000751,ACC_1010943,2023-08-29 06:21:15,PENDING
B_100609,ACC_1000751,ACC_1009335,2023-08-27 06:21:15,APPROVED
B_100610,ACC_1000755,ACC_1003032,2025-09-13 23:34:08,APPROVED
B_100611,ACC_1000755,ACC_1009984,2025-09-19 23:34:08,APPROVED
B_100612,ACC_1000761,ACC_1013763,2016-01-12 03:07:56,APPROVED
B_100613,ACC_1000766,ACC_1006184,2018-01-11 04:08:23,APPROVED
B_100614,ACC_1000766,ACC_1011043,2018-01-11 04:08:23,APPROVED
B_100615,ACC_1000766,ACC_1010225,2018-01-16 04:08:23,APPROVED
B_100616,ACC_1000767,ACC_1001584,2018-12-16 02:44:04,APPROVED
B_100617,ACC_1000767,ACC_1011539,2018-12-17 02:44:04,APPROVED
B_100618,ACC_1000767,ACC_1008475,2018-12-17 02:44:04,APPROVED
B_100619,ACC_1000770,ACC_1010840,2018-02-06 00:16:03,APPROVED
B_100620,ACC_1000770,ACC_1002362,2018-02-06 00:16:03,APPROVED
B_100621,ACC_1000773,ACC_1002351,2021-08-02 20:11:55,APPROVED
B_100622,ACC_1000774,ACC_1011467,2021-07-16 08:00:55,APPROVED
B_100623,ACC_1000777,ACC_1003404,2021-03-19 20:16:33,APPROVED
B_100624,ACC_1000778,ACC_1002071,2018-09-15 22:29:31,APPROVED
B_100625,ACC_1000778,ACC_1009963,2018-09-16 22:29:31,APPROVED
B_100626,ACC_1000778,ACC_1002364,2018-09-09 22:29:31,APPROVED
B_100627,ACC_1000781,ACC_1009952,2025-02-27 16:28:10,APPROVED
B_100628,ACC_1000781,ACC_1012823,2025-02-28 16:28:10,APPROVED
B_100629,ACC_1000784,ACC_1000637,2024-11-19 14:28:02,APPROVED
B_100630,ACC_1000784,ACC_1012738,2024-11-22 14:28:02,APPROVED
B_100631,ACC_1000784,ACC_1001606,2024-11-24 14:28:02,APPROVED
B_100632,ACC_1000786,ACC_1005487,2025-02-24 09:34:59,APPROVED
B_100633,ACC_1000786,ACC_1005785,2025-02-27 09:34:59,APPROVED
B_100634,ACC_1000791,ACC_1004893,2018-08-21 03:43:48,APPROVED
B_100635,ACC_1000792,ACC_1005629,2018-08-15 02:15:48,APPROVED
B_100636,ACC_1000793,ACC_1002342,2024-10-17 00:43:20,APPROVED
B_100637,ACC_1000795,ACC_1010307,2024-08-25 19:05:51,APPROVED
B_100638,ACC_1000796,ACC_1001628,2024-04-27 00:23:47,APPROVED
B_100639,ACC_1000797,ACC_1014328,2022-02-14 08:28:05,APPROVED
B_100640,ACC_1000797,ACC_1014338,2022-02-18 08:28:05,APPROVED
B_100641,ACC_1000797,ACC_1014732,2022-02-19 08:28:05,APPROVED
B_100642,ACC_1000799,ACC_1009133,2025-01-27 02:01:38,APPROVED
B_100643,ACC_1000799,ACC_1006822,2025-01-27 02:01:38,APPROVED
B_100644,ACC_1000800,ACC_1000258,2025-02-24 18:13:45,APPROVED
B_100645,ACC_1000800,ACC_1006881,2025-03-03 18:13:45,APPROVED
B_100646,ACC_1000800,ACC_1007090,2025-03-04 18:13:45,APPROVED
B_100647,ACC_1000801,ACC_1004965,2016-02-21 12:01:18,PENDING
B_100648,ACC_1000801,ACC_1013433,2016-02-24 12:01:18,APPROVED
B_100649,ACC_1000801,ACC_1005542,2016-02-18 12:01:18,APPROVED
B_100650,ACC_1000802,ACC_1002384,2017-11-16 06:01:11,APPROVED
B_100651,ACC_1000804,ACC_1009750,2017-04-20 05:48:18,APPROVED
B_100652,ACC_1000804,ACC_1007109,2017-04-18 05:48:18,APPROVED
B_100653,ACC_1000804,ACC_1003842,2017-04-26 05:48:18,APPROVED
B_100654,ACC_1000806,ACC_1001349,2024-03-11 06:08:55,APPROVED
B_100655,ACC_1000806,ACC_1013725,2024-03-10 06:08:55,APPROVED
B_100656,ACC_1000807,ACC_1003762,2025-01-02 03:41:45,APPROVED
B_100657,ACC_1000808,ACC_1000981,2017-09-13 18:10:25,APPROVED
B_100658,ACC_1000811,ACC_1007156,2025-03-15 17:16:34,APPROVED
B_100659,ACC_1000811,ACC_1000599,2025-03-08 17:16:34,APPROVED
B_100660,ACC_1000812,ACC_1011617,2025-04-08 01:29:34,APPROVED
B_100661,ACC_1000812,ACC_1001353,2025-04-05 01:29:34,APPROVED
B_100662,ACC_1000813,ACC_1007501,2025-03-17 08:59:34,APPROVED
B_100663,ACC_1000813,ACC_1013779,2025-03-22 08:59:34,APPROVED
B_100664,ACC_1000813,ACC_1008759,2025-03-16 08:59:34,APPROVED
B_100665,ACC_1000816,ACC_1004131,2021-06-11 10:10:52,APPROVED
B_100666,ACC_1000816,ACC_1001788,2021-06-14 10:10:52,APPROVED
B_100667,ACC_1000822,ACC_1009211,2020-02-04 18:54:19,APPROVED
B_100668,ACC_1000822,ACC_1012999,2020-02-06 18:54:19,PENDING
B_100669,ACC_1000823,ACC_1000003,2018-03-08 17:49:58,APPROVED
B_100670,ACC_1000824,ACC_1001739,2018-03-02 20:00:58,APPROVED
B_100671,ACC_1000824,ACC_1006313,2018-03-03 20:00:58,APPROVED
B_100672,ACC_1000827,ACC_1005936,2023-05-28 18:38:22,APPROVED
B_100673,ACC_1000831,ACC_1000006,2020-06-11 14:33:15,APPROVED
B_100674,ACC_1000831,ACC_1000766,2020-06-07 14:33:15,APPROVED
B_100675,ACC_1000831,ACC_1007139,2020-06-12 14:33:15,APPROVED
B_100676,ACC_1000834,ACC_1004761,2019-06-17 22:39:15,APPROVED
B_100677,ACC_1000834,ACC_1009657,2019-06-24 22:39:15,APPROVED
B_100678,ACC_1000834,ACC_1013366,2019-06-20 22:39:15,APPROVED
B_100679,ACC_1000835,ACC_1000547,2023-01-14 12:56:48,APPROVED
B_100680,ACC_1000835,ACC_1009255,2023-01-14 12:56:48,APPROVED
B_100681,ACC_1000838,ACC_1008994,2023-12-09 12:05:57,APPROVED
B_100682,ACC_1000838,ACC_1003741,2023-12-09 12:05:57,APPROVED
B_100683,ACC_1000838,ACC_1014293,2023-12-03 12:05:57,APPROVED
B_100684,ACC_1000840,ACC_1008649,2023-11-29 13:39:57,APPROVED
B_100685,ACC_1000841,ACC_1007478,2022-01-07 07:11:32,APPROVED
B_100686,ACC_1000841,ACC_1013257,2022-01-05 07:11:32,APPROVED
B_100687,ACC_1000843,ACC_1004964,2024-08-31 03:53:20,APPROVED
B_100688,ACC_1000845,ACC_1010206,2021-10-24 09:06:05,PENDING
B_100689,ACC_1000847,ACC_1011722,2021-10-30 02:56:05,APPROVED
B_100690,ACC_1000848,ACC_1001401,2023-10-04 15:13:50,APPROVED
B_100691,ACC_1000849,ACC_1007809,2020-01-22 19:27:01,APPROVED
B_100692,ACC_1000850,ACC_1012891,2020-01-19 09:17:01,APPROVED
B_100693,ACC_1000850,ACC_1013894,2020-01-17 09:17:01,APPROVED
B_100694,ACC_1000850,ACC_1000353,2020-01-16 09:17:01,APPROVED
B_100695,ACC_1000851,ACC_1007369,2020-01-25 21:17:01,APPROVED
B_100696,ACC_1000852,ACC_1011804,2017-02-14 22:53:14,APPROVED
