transaction_id,sender_account_id,receiver_account_id,merchant_id,device_id,amount,transaction_type,timestamp,fraud_label
TXN_F_60002559,ACC_1007801,,M_1162,DEV_11760,3609.41,PURCHASE,2026-01-04 17:26:07,1
TXN_F_60002577,ACC_1001325,,M_1179,DEV_11388,3601.66,PURCHASE,2026-01-04 18:25:57,1
TXN_F_60002551,ACC_1013714,,M_1259,DEV_11373,3834.67,PURCHASE,2026-01-04 18:55:33,1
TXN_F_60002550,ACC_1013714,,M_1352,DEV_11577,3993.0,PURCHASE,2026-01-04 19:34:33,1
TXN_F_60002560,ACC_1009552,,M_1357,DEV_10416,1013.97,PURCHASE,2026-01-04 19:50:56,1
TXN_F_60002565,ACC_1001061,,M_1289,DEV_10350,4370.56,PURCHASE,2026-01-04 21:06:44,1
TXN_F_60002558,ACC_1007801,,M_1366,DEV_10029,2718.55,PURCHASE,2026-01-04 21:21:07,1
TXN_F_60002553,ACC_1013714,,M_1191,DEV_11211,3008.34,PURCHASE,2026-01-04 21:35:33,1
TXN_F_60002567,ACC_1001061,,M_1228,DEV_10078,1922.93,PURCHASE,2026-01-04 22:37:44,1
TXN_F_60002562,ACC_1009552,,M_1137,DEV_11136,3244.05,PURCHASE,2026-01-05 01:01:56,1
TXN_F_60002555,ACC_1007801,,M_1272,DEV_11298,2127.86,PURCHASE,2026-01-05 04:15:07,1
TXN_F_60002554,ACC_1013714,,M_1350,DEV_10224,2758.42,PURCHASE,2026-01-05 12:22:33,1
TXN_F_60002541,ACC_1000633,,M_1003,DEV_H_90648,3681.94,PURCHASE,2026-01-05 16:41:14,1
TXN_F_60002540,ACC_1000633,,M_1393,DEV_11030,1730.65,PURCHASE,2026-01-05 17:24:14,1
TXN_F_60002542,ACC_1000633,,M_1250,DEV_10094,4997.9,PURCHASE,2026-01-05 20:28:14,1
TXN_F_60002545,ACC_1003207,,M_1100,DEV_10643,1296.11,PURCHASE,2026-01-05 23:33:52,1
TXN_F_60002539,ACC_1000716,,M_1466,DEV_10242,4684.27,PURCHASE,2026-01-05 23:49:00,1
TXN_F_60002543,ACC_1000633,,M_1041,DEV_10934,1427.19,PURCHASE,2026-01-06 00:42:14,1
TXN_F_60002547,ACC_1003207,,M_1018,DEV_11659,1772.43,PURCHASE,2026-01-06 00:44:52,1
TXN_F_60002536,ACC_1000716,,M_1024,DEV_10005,4393.93,PURCHASE,2026-01-06 02:28:00,1
TXN_F_60002537,ACC_1000716,,M_1144,DEV_11197,4279.66,PURCHASE,2026-01-06 02:33:00,1
TXN_F_60002548,ACC_1003207,,M_1050,DEV_11860,1341.06,PURCHASE,2026-01-06 02:51:52,1
TXN_F_60002549,ACC_1003207,,M_1489,DEV_10118,1362.53,PURCHASE,2026-01-06 03:48:52,1
TXN_F_60002538,ACC_1000716,,M_1020,DEV_10241,1204.5,PURCHASE,2026-01-06 04:50:00,1
TXN_F_60002546,ACC_1003207,,M_1205,DEV_10048,4256.04,PURCHASE,2026-01-06 09:18:52,1
TXN_F_60002544,ACC_1000633,,M_1342,DEV_10563,3208.12,PURCHASE,2026-01-06 14:10:14,1
TXN_F_60002535,ACC_1000716,,M_1063,DEV_10485,3658.56,PURCHASE,2026-01-06 14:32:00,1
TXN_F_60002532,ACC_1009032,,M_1323,DEV_H_99339,3348.64,PURCHASE,2026-01-06 15:37:53,1
TXN_F_60002534,ACC_1009032,,M_1108,DEV_11939,1511.52,PURCHASE,2026-01-06 17:10:53,1
TXN_F_60002530,ACC_1009032,,M_1253,DEV_11180,1218.35,PURCHASE,2026-01-06 20:21:53,1
TXN_F_60002531,ACC_1009032,,M_1458,DEV_10773,4413.85,PURCHASE,2026-01-06 21:31:53,1
TXN_F_60002533,ACC_1009032,,M_1008,DEV_11069,4522.8,PURCHASE,2026-01-06 21:48:53,1
TXN_F_60002524,ACC_1001292,,M_1131,DEV_H_96385,4143.21,PURCHASE,2026-01-07 11:06:22,1
TXN_F_60002525,ACC_1003414,,M_1322,DEV_11732,3850.18,PURCHASE,2026-01-07 14:09:25,1
TXN_F_60002527,ACC_1003414,,M_1240,DEV_10397,3721.77,PURCHASE,2026-01-07 17:18:25,1
TXN_F_60002519,ACC_1014294,,M_1301,DEV_10833,2191.69,PURCHASE,2026-01-07 19:48:59,1
TXN_F_60002521,ACC_1001292,,M_1043,DEV_10620,4981.97,PURCHASE,2026-01-07 21:57:22,1
TXN_F_60002526,ACC_1003414,,M_1236,DEV_10260,2550.81,PURCHASE,2026-01-07 23:47:25,1
TXN_F_60002523,ACC_1001292,,M_1345,DEV_11755,1531.35,PURCHASE,2026-01-08 00:17:22,1
TXN_F_60002529,ACC_1003414,,M_1419,DEV_11062,1091.82,PURCHASE,2026-01-08 00:29:25,1
TXN_F_60002518,ACC_1014294,,M_1249,DEV_10401,4456.03,PURCHASE,2026-01-08 01:19:59,1
TXN_F_60002520,ACC_1001292,,M_1322,DEV_11259,3297.84,PURCHASE,2026-01-08 02:44:22,1
TXN_F_60002528,ACC_1003414,,M_1250,DEV_11789,2084.33,PURCHASE,2026-01-08 02:50:25,1
TXN_F_60002516,ACC_1014294,,M_1486,DEV_11667,4135.3,PURCHASE,2026-01-08 04:15:59,1
TXN_F_60002517,ACC_1014294,,M_1273,DEV_11734,2252.28,PURCHASE,2026-01-08 05:44:59,1
TXN_F_60002515,ACC_1014294,,M_1150,DEV_11408,2201.57,PURCHASE,2026-01-08 06:22:59,1
TXN_F_60002522,ACC_1001292,,M_1246,DEV_11162,4046.87,PURCHASE,2026-01-08 06:47:22,1
TXN_F_60002514,ACC_1013261,,M_1054,DEV_11219,2515.51,PURCHASE,2026-01-08 11:43:14,1
TXN_F_60002513,ACC_1013261,,M_1325,DEV_11956,4657.8,PURCHASE,2026-01-08 13:40:14,1
TXN_F_60002511,ACC_1013261,,M_1419,DEV_11583,2101.81,PURCHASE,2026-01-08 14:36:14,1
TXN_F_60002510,ACC_1013261,,M_1410,DEV_11842,3557.13,PURCHASE,2026-01-08 14:44:14,1
TXN_F_60002512,ACC_1013261,,M_1423,DEV_10773,4332.94,PURCHASE,2026-01-08 19:09:14,1
TXN_F_60002508,ACC_1004033,,M_1049,DEV_10821,1606.1,PURCHASE,2026-01-08 22:00:44,1
TXN_F_60002507,ACC_1004033,,M_1348,DEV_11145,2270.28,PURCHASE,2026-01-08 23:10:44,1
TXN_F_60002505,ACC_1004033,,M_1299,DEV_10905,3186.9,PURCHASE,2026-01-09 00:16:44,1
TXN_F_60002506,ACC_1004033,,M_1168,DEV_11701,4472.1,PURCHASE,2026-01-09 03:52:44,1
TXN_F_60002509,ACC_1004033,,M_1400,DEV_10801,4292.43,PURCHASE,2026-01-09 12:25:44,1
TXN_F_60002500,ACC_1014924,,M_1055,DEV_10613,3348.35,PURCHASE,2026-01-10 10:01:12,1
TXN_F_60002502,ACC_1014924,,M_1398,DEV_11168,4439.24,PURCHASE,2026-01-10 16:32:12,1
TXN_F_60002503,ACC_1014924,,M_1117,DEV_11620,2313.94,PURCHASE,2026-01-10 21:00:12,1
TXN_F_60002499,ACC_1006005,,M_1341,DEV_11389,2188.62,PURCHASE,2026-01-10 22:20:48,1
TXN_F_60002492,ACC_1014029,,M_1235,DEV_10195,4715.82,PURCHASE,2026-01-10 22:54:07,1
TXN_F_60002504,ACC_1014924,,M_1499,DEV_10397,4720.71,PURCHASE,2026-01-10 23:33:12,1
TXN_F_60002496,ACC_1006005,,M_1120,DEV_11809,3954.81,PURCHASE,2026-01-11 01:38:48,1
TXN_F_60002495,ACC_1006005,,M_1195,DEV_11026,3476.01,PURCHASE,2026-01-11 02:35:48,1
TXN_F_60002498,ACC_1006005,,M_1083,DEV_10152,1434.94,PURCHASE,2026-01-11 04:58:48,1
TXN_F_60002490,ACC_1014029,,M_1334,DEV_10804,3844.01,PURCHASE,2026-01-11 06:42:07,1
TXN_F_60002484,ACC_1001607,,M_1411,DEV_10120,2304.24,PURCHASE,2026-01-11 07:17:21,1
TXN_F_60002501,ACC_1014924,,M_1302,DEV_11520,3110.87,PURCHASE,2026-01-11 07:23:12,1
TXN_F_60002482,ACC_1001607,,M_1260,DEV_10120,3774.25,PURCHASE,2026-01-11 08:24:21,1
TXN_F_60002497,ACC_1006005,,M_1212,DEV_11152,1135.23,PURCHASE,2026-01-11 10:00:48,1
TXN_F_60002488,ACC_1009551,,M_1340,DEV_11027,4043.61,PURCHASE,2026-01-11 10:03:56,1
TXN_F_60002491,ACC_1014029,,M_1478,DEV_H_97591,1706.25,PURCHASE,2026-01-11 10:33:07,1
TXN_F_60002494,ACC_1014029,,M_1413,DEV_10110,1253.16,PURCHASE,2026-01-11 10:49:07,1
TXN_F_60002486,ACC_1009551,,M_1180,DEV_11773,2846.49,PURCHASE,2026-01-11 12:44:56,1
TXN_F_60002493,ACC_1014029,,M_1498,DEV_11877,1342.91,PURCHASE,2026-01-11 16:58:07,1
TXN_F_60002481,ACC_1001607,,M_1145,DEV_10580,3845.55,PURCHASE,2026-01-11 17:22:21,1
TXN_F_60002489,ACC_1009551,,M_1133,DEV_H_98321,4295.66,PURCHASE,2026-01-11 19:49:56,1
TXN_F_60002487,ACC_1009551,,M_1076,DEV_H_97949,2961.92,PURCHASE,2026-01-11 22:17:56,1
TXN_F_60002476,ACC_1011581,,M_1022,DEV_10190,4009.29,PURCHASE,2026-01-12 02:40:05,1
TXN_F_60002480,ACC_1001607,,M_1271,DEV_10892,3646.63,PURCHASE,2026-01-12 03:08:21,1
TXN_F_60002483,ACC_1001607,,M_1012,DEV_11083,4940.42,PURCHASE,2026-01-12 04:10:21,1
TXN_F_60002477,ACC_1011581,,M_1301,DEV_10181,4086.27,PURCHASE,2026-01-12 05:11:05,1
TXN_F_60002485,ACC_1009551,,M_1190,DEV_10539,3932.38,PURCHASE,2026-01-12 05:13:56,1
TXN_F_60002472,ACC_1004871,,M_1198,DEV_10206,4144.54,PURCHASE,2026-01-12 09:04:56,1
TXN_F_60002473,ACC_1004871,,M_1263,DEV_11236,1114.94,PURCHASE,2026-01-12 10:57:56,1
TXN_F_60002475,ACC_1011581,,M_1217,DEV_10549,2062.49,PURCHASE,2026-01-12 11:06:05,1
TXN_F_60002479,ACC_1011581,,M_1478,DEV_10926,1174.74,PURCHASE,2026-01-12 12:25:05,1
TXN_F_60002466,ACC_1000047,,M_1184,DEV_11222,3883.98,PURCHASE,2026-01-12 14:32:28,1
TXN_F_60002474,ACC_1004871,,M_1469,DEV_11122,3325.53,PURCHASE,2026-01-12 16:05:56,1
TXN_F_60002462,ACC_1001860,,M_1068,DEV_10914,4809.02,PURCHASE,2026-01-12 17:14:44,1
TXN_F_60002478,ACC_1011581,,M_1069,DEV_10755,1343.24,PURCHASE,2026-01-12 20:16:05,1
TXN_F_60002470,ACC_1004871,,M_1032,DEV_10693,4752.19,PURCHASE,2026-01-12 21:23:56,1
TXN_F_60002471,ACC_1004871,,M_1359,DEV_11459,2498.97,PURCHASE,2026-01-12 22:04:56,1
TXN_F_60002460,ACC_1001860,,M_1478,DEV_11474,2963.29,PURCHASE,2026-01-12 22:06:44,1
TXN_F_60002459,ACC_1014518,,M_1253,DEV_11008,3275.62,PURCHASE,2026-01-12 23:44:04,1
TXN_F_60002458,ACC_1014518,,M_1051,DEV_10149,3935.85,PURCHASE,2026-01-13 02:04:04,1
TXN_F_60002463,ACC_1001860,,M_1036,DEV_11807,4090.95,PURCHASE,2026-01-13 03:24:44,1
TXN_F_60002464,ACC_1001860,,M_1321,DEV_H_90198,3721.9,PURCHASE,2026-01-13 03:35:44,1
TXN_F_60002455,ACC_1014518,,M_1485,DEV_11534,3780.04,PURCHASE,2026-01-13 04:38:04,1
TXN_F_60002467,ACC_1000047,,M_1259,DEV_H_92666,4461.26,PURCHASE,2026-01-13 09:52:28,1
TXN_F_60002468,ACC_1000047,,M_1411,DEV_10771,2313.13,PURCHASE,2026-01-13 10:52:28,1
TXN_F_60002461,ACC_1001860,,M_1289,DEV_10222,1346.28,PURCHASE,2026-01-13 12:48:44,1
TXN_F_60002469,ACC_1000047,,M_1233,DEV_10046,1707.41,PURCHASE,2026-01-13 13:17:28,1
TXN_F_60002465,ACC_1000047,,M_1210,DEV_11313,2209.71,PURCHASE,2026-01-13 13:21:28,1
TXN_F_60002456,ACC_1014518,,M_1481,DEV_H_96960,1171.75,PURCHASE,2026-01-13 14:21:04,1
TXN_F_60002457,ACC_1014518,,M_1297,DEV_11125,4387.54,PURCHASE,2026-01-13 16:41:04,1
TXN_F_60002450,ACC_1009387,,M_1318,DEV_11460,4213.96,PURCHASE,2026-01-13 23:54:38,1
TXN_F_60002451,ACC_1009387,,M_1130,DEV_11334,4199.16,PURCHASE,2026-01-14 01:01:38,1
TXN_F_60002441,ACC_1002388,,M_1029,DEV_11792,1891.21,PURCHASE,2026-01-14 02:21:22,1
TXN_F_60002442,ACC_1002388,,M_1430,DEV_11054,1117.14,PURCHASE,2026-01-14 02:48:22,1
TXN_F_60002440,ACC_1002388,,M_1108,DEV_10395,1879.1,PURCHASE,2026-01-14 03:38:22,1
TXN_F_60002438,ACC_1010306,,M_1372,DEV_11379,4428.48,PURCHASE,2026-01-14 04:38:04,1
TXN_F_60002447,ACC_1007889,,M_1439,DEV_10661,2995.92,PURCHASE,2026-01-14 05:10:33,1
TXN_F_60002449,ACC_1007889,,M_1024,DEV_10031,2184.52,PURCHASE,2026-01-14 06:26:33,1
TXN_F_60002453,ACC_1009387,,M_1343,DEV_10516,1107.72,PURCHASE,2026-01-14 07:02:38,1
TXN_F_60002443,ACC_1002388,,M_1484,DEV_11654,4825.11,PURCHASE,2026-01-14 07:49:22,1
TXN_F_60002448,ACC_1007889,,M_1189,DEV_11782,1006.94,PURCHASE,2026-01-14 08:40:33,1
TXN_F_60002437,ACC_1010306,,M_1280,DEV_10291,4332.41,PURCHASE,2026-01-14 09:09:04,1
TXN_F_60002454,ACC_1009387,,M_1343,DEV_11130,1142.51,PURCHASE,2026-01-14 09:27:38,1
TXN_F_60002452,ACC_1009387,,M_1499,DEV_10358,4463.56,PURCHASE,2026-01-14 10:01:38,1
TXN_F_60002439,ACC_1010306,,M_1346,DEV_11008,2686.32,PURCHASE,2026-01-14 13:09:04,1
TXN_F_60002444,ACC_1002388,,M_1158,DEV_11011,4026.79,PURCHASE,2026-01-14 13:37:22,1
TXN_F_60002445,ACC_1007889,,M_1174,DEV_11545,2092.32,PURCHASE,2026-01-14 15:22:33,1
TXN_F_60002431,ACC_1012620,,M_1371,DEV_11248,4079.71,PURCHASE,2026-01-14 15:53:57,1
TXN_F_60002434,ACC_1012620,,M_1252,DEV_10868,1939.12,PURCHASE,2026-01-14 16:44:57,1
TXN_F_60002436,ACC_1010306,,M_1163,DEV_11228,2687.84,PURCHASE,2026-01-14 17:19:04,1
TXN_F_60002446,ACC_1007889,,M_1069,DEV_11126,2323.71,PURCHASE,2026-01-14 17:31:33,1
TXN_F_60002435,ACC_1010306,,M_1152,DEV_10391,3647.76,PURCHASE,2026-01-14 19:25:04,1
TXN_F_60002416,ACC_1013069,,M_1090,DEV_10835,2117.63,PURCHASE,2026-01-15 03:50:09,1
TXN_F_60002433,ACC_1012620,,M_1399,DEV_11752,3880.56,PURCHASE,2026-01-15 04:31:57,1
TXN_F_60002427,ACC_1014603,,M_1185,DEV_10325,2514.67,PURCHASE,2026-01-15 04:58:02,1
TXN_F_60002424,ACC_1004182,,M_1430,DEV_11162,2487.33,PURCHASE,2026-01-15 05:13:34,1
TXN_F_60002430,ACC_1012620,,M_1012,DEV_11699,3507.75,PURCHASE,2026-01-15 06:18:57,1
TXN_F_60002422,ACC_1004182,,M_1011,DEV_10275,4555.66,PURCHASE,2026-01-15 06:54:34,1
TXN_F_60002432,ACC_1012620,,M_1496,DEV_10370,2545.23,PURCHASE,2026-01-15 07:47:57,1
TXN_F_60002425,ACC_1014603,,M_1477,DEV_10518,4697.53,PURCHASE,2026-01-15 10:44:02,1
TXN_F_60002421,ACC_1004182,,M_1181,DEV_11221,4800.43,PURCHASE,2026-01-15 11:09:34,1
TXN_F_60002418,ACC_1013069,,M_1198,DEV_10520,4153.0,PURCHASE,2026-01-15 12:00:09,1
TXN_F_60002428,ACC_1014603,,M_1167,DEV_10725,4909.71,PURCHASE,2026-01-15 12:27:02,1
TXN_F_60002413,ACC_1003952,,M_1371,DEV_H_96348,1312.14,PURCHASE,2026-01-15 16:56:33,1
TXN_F_60002429,ACC_1014603,,M_1388,DEV_10834,4826.75,PURCHASE,2026-01-15 17:03:02,1
TXN_F_60002417,ACC_1013069,,M_1123,DEV_10052,4873.24,PURCHASE,2026-01-15 19:17:09,1
TXN_F_60002419,ACC_1013069,,M_1100,DEV_11396,2867.62,PURCHASE,2026-01-15 19:33:09,1
TXN_F_60002426,ACC_1014603,,M_1491,DEV_11366,2725.02,PURCHASE,2026-01-15 20:32:02,1
TXN_F_60002423,ACC_1004182,,M_1078,DEV_H_97408,1420.71,PURCHASE,2026-01-15 22:39:34,1
TXN_F_60002414,ACC_1003952,,M_1489,DEV_10024,2453.18,PURCHASE,2026-01-15 23:10:33,1
TXN_F_60002420,ACC_1004182,,M_1345,DEV_10396,2456.31,PURCHASE,2026-01-15 23:54:34,1
TXN_F_60002415,ACC_1013069,,M_1146,DEV_11664,2445.84,PURCHASE,2026-01-16 00:41:09,1
TXN_F_60002411,ACC_1003952,,M_1224,DEV_10162,4167.14,PURCHASE,2026-01-16 02:25:33,1
TXN_F_60002410,ACC_1003952,,M_1494,DEV_10343,3458.8,PURCHASE,2026-01-16 09:43:33,1
TXN_F_60002412,ACC_1003952,,M_1113,DEV_11184,2828.69,PURCHASE,2026-01-16 12:20:33,1
TXN_F_60002407,ACC_1009386,,M_1030,DEV_10378,3216.06,PURCHASE,2026-01-17 05:09:38,1
TXN_F_60002408,ACC_1009386,,M_1233,DEV_10554,1391.78,PURCHASE,2026-01-17 06:07:38,1
TXN_F_60002402,ACC_1007253,,M_1167,DEV_11818,2072.27,PURCHASE,2026-01-17 14:02:09,1
TXN_F_60002404,ACC_1007253,,M_1387,DEV_11205,3296.8,PURCHASE,2026-01-17 14:42:09,1
TXN_F_60002409,ACC_1009386,,M_1242,DEV_10423,3157.22,PURCHASE,2026-01-17 15:35:38,1
TXN_F_60002406,ACC_1009386,,M_1390,DEV_11719,2801.82,PURCHASE,2026-01-17 19:18:38,1
TXN_F_60002398,ACC_1013070,,M_1440,DEV_11814,4419.01,PURCHASE,2026-01-17 20:08:09,1
TXN_F_60002396,ACC_1013070,,M_1392,DEV_10371,4185.05,PURCHASE,2026-01-17 20:23:09,1
TXN_F_60002393,ACC_1000085,,M_1440,DEV_10244,2767.54,PURCHASE,2026-01-17 20:40:42,1
TXN_F_60002400,ACC_1007253,,M_1126,DEV_10142,2345.26,PURCHASE,2026-01-17 21:01:09,1
TXN_F_60002405,ACC_1009386,,M_1328,DEV_H_99278,3598.98,PURCHASE,2026-01-17 21:55:38,1
TXN_F_60002390,ACC_1000085,,M_1151,DEV_10763,1929.95,PURCHASE,2026-01-17 22:02:42,1
TXN_F_60002399,ACC_1013070,,M_1305,DEV_11077,4934.71,PURCHASE,2026-01-18 00:39:09,1
TXN_F_60002403,ACC_1007253,,M_1410,DEV_10490,2986.4,PURCHASE,2026-01-18 00:40:09,1
TXN_F_60002391,ACC_1000085,,M_1200,DEV_H_93946,2019.97,PURCHASE,2026-01-18 01:34:42,1
TXN_F_60002401,ACC_1007253,,M_1137,DEV_11326,3786.46,PURCHASE,2026-01-18 02:24:09,1
TXN_F_60002392,ACC_1000085,,M_1280,DEV_10644,2132.33,PURCHASE,2026-01-18 05:47:42,1
TXN_F_60002388,ACC_1009891,,M_1476,DEV_10394,4667.23,PURCHASE,2026-01-18 07:17:02,1
TXN_F_60002394,ACC_1000085,,M_1017,DEV_10213,4709.61,PURCHASE,2026-01-18 07:17:42,1
TXN_F_60002385,ACC_1009891,,M_1149,DEV_10127,2355.27,PURCHASE,2026-01-18 10:52:02,1
TXN_F_60002387,ACC_1009891,,M_1023,DEV_10289,2188.92,PURCHASE,2026-01-18 11:28:02,1
TXN_F_60002386,ACC_1009891,,M_1471,DEV_11757,3392.47,PURCHASE,2026-01-18 12:12:02,1
TXN_F_60002397,ACC_1013070,,M_1492,DEV_11281,2562.95,PURCHASE,2026-01-18 12:45:09,1
TXN_F_60002377,ACC_1010611,,M_1180,DEV_H_97370,2311.1,PURCHASE,2026-01-18 12:55:43,1
TXN_F_60002395,ACC_1013070,,M_1038,DEV_10467,2162.87,PURCHASE,2026-01-18 14:01:09,1
TXN_F_60002389,ACC_1009891,,M_1145,DEV_10567,1040.28,PURCHASE,2026-01-18 15:37:02,1
TXN_F_60002381,ACC_1013262,,M_1333,DEV_10402,4904.95,PURCHASE,2026-01-18 18:46:14,1
TXN_F_60002380,ACC_1013262,,M_1456,DEV_H_92422,3771.19,PURCHASE,2026-01-18 19:16:14,1
TXN_F_60002376,ACC_1010611,,M_1015,DEV_11827,3305.55,PURCHASE,2026-01-18 21:11:43,1
TXN_F_60002382,ACC_1013262,,M_1336,DEV_10408,2919.83,PURCHASE,2026-01-19 01:02:14,1
TXN_F_60002383,ACC_1013262,,M_1475,DEV_11555,2205.62,PURCHASE,2026-01-19 02:34:14,1
TXN_F_60002378,ACC_1010611,,M_1152,DEV_H_94953,2283.27,PURCHASE,2026-01-19 02:44:43,1
TXN_F_60002366,ACC_1000717,,M_1101,DEV_10292,3145.51,PURCHASE,2026-01-19 06:20:00,1
TXN_F_60002372,ACC_1014177,,M_1237,DEV_H_90772,1852.9,PURCHASE,2026-01-19 06:47:51,1
TXN_F_60002384,ACC_1013262,,M_1182,DEV_10584,4180.48,PURCHASE,2026-01-19 06:54:14,1
TXN_F_60002365,ACC_1000717,,M_1393,DEV_11626,3861.83,PURCHASE,2026-01-19 07:40:00,1
TXN_F_60002379,ACC_1010611,,M_1336,DEV_10842,3861.24,PURCHASE,2026-01-19 10:00:43,1
TXN_F_60002375,ACC_1010611,,M_1179,DEV_10671,1919.1,PURCHASE,2026-01-19 10:10:43,1
TXN_F_60002363,ACC_1005431,,M_1273,DEV_10904,2384.65,PURCHASE,2026-01-19 10:16:45,1
TXN_F_60002361,ACC_1005431,,M_1012,DEV_10656,3169.91,PURCHASE,2026-01-19 12:00:45,1
TXN_F_60002368,ACC_1000717,,M_1081,DEV_10101,3495.07,PURCHASE,2026-01-19 13:52:00,1
TXN_F_60002367,ACC_1000717,,M_1413,DEV_H_95006,4565.1,PURCHASE,2026-01-19 17:20:00,1
TXN_F_60002360,ACC_1005431,,M_1419,DEV_10644,4540.14,PURCHASE,2026-01-19 17:37:45,1
TXN_F_60002373,ACC_1014177,,M_1412,DEV_10123,4542.68,PURCHASE,2026-01-19 18:10:51,1
TXN_F_60002369,ACC_1000717,,M_1394,DEV_11584,1170.07,PURCHASE,2026-01-19 19:48:00,1
TXN_F_60002370,ACC_1014177,,M_1091,DEV_10780,4698.73,PURCHASE,2026-01-19 22:06:51,1
TXN_F_60002362,ACC_1005431,,M_1136,DEV_11370,4417.14,PURCHASE,2026-01-19 23:08:45,1
TXN_F_60002353,ACC_1013068,,M_1294,DEV_11366,3652.64,PURCHASE,2026-01-19 23:16:09,1
TXN_F_60002374,ACC_1014177,,M_1020,DEV_10792,2557.73,PURCHASE,2026-01-20 00:56:51,1
TXN_F_60002356,ACC_1003184,,M_1329,DEV_H_90772,3987.82,PURCHASE,2026-01-20 02:43:14,1
TXN_F_60002359,ACC_1003184,,M_1311,DEV_11704,1872.26,PURCHASE,2026-01-20 02:59:14,1
TXN_F_60002371,ACC_1014177,,M_1285,DEV_11117,3492.32,PURCHASE,2026-01-20 03:32:51,1
TXN_F_60002364,ACC_1005431,,M_1377,DEV_10044,1639.94,PURCHASE,2026-01-20 03:42:45,1
TXN_F_60002354,ACC_1013068,,M_1188,DEV_11308,1701.51,PURCHASE,2026-01-20 05:11:09,1
TXN_F_60002358,ACC_1003184,,M_1178,DEV_H_95130,4770.9,PURCHASE,2026-01-20 05:17:14,1
TXN_F_60002355,ACC_1003184,,M_1251,DEV_H_92110,3981.42,PURCHASE,2026-01-20 05:20:14,1
TXN_F_60002348,ACC_1014516,,M_1008,DEV_11270,1075.28,PURCHASE,2026-01-20 09:24:04,1
TXN_F_60002350,ACC_1013068,,M_1306,DEV_11356,4458.08,PURCHASE,2026-01-20 09:40:09,1
TXN_F_60002351,ACC_1013068,,M_1278,DEV_11978,1675.03,PURCHASE,2026-01-20 11:10:09,1
TXN_F_60002347,ACC_1014516,,M_1118,DEV_10578,2895.14,PURCHASE,2026-01-20 11:49:04,1
TXN_F_60002345,ACC_1014516,,M_1378,DEV_10499,3647.15,PURCHASE,2026-01-20 12:24:04,1
TXN_F_60002352,ACC_1013068,,M_1374,DEV_11338,2769.29,PURCHASE,2026-01-20 15:24:09,1
TXN_F_60002357,ACC_1003184,,M_1378,DEV_10527,3753.7,PURCHASE,2026-01-20 17:45:14,1
TXN_F_60002349,ACC_1014516,,M_1390,DEV_11019,2744.65,PURCHASE,2026-01-20 23:51:04,1
TXN_F_60002346,ACC_1014516,,M_1130,DEV_H_99997,2506.43,PURCHASE,2026-01-21 01:27:04,1
TXN_F_60002342,ACC_1014619,,M_1160,DEV_10683,4944.38,PURCHASE,2026-01-21 06:02:25,1
TXN_F_60002343,ACC_1014619,,M_1142,DEV_10634,3728.46,PURCHASE,2026-01-21 08:21:25,1
TXN_F_60002341,ACC_1014619,,M_1182,DEV_11067,2530.48,PURCHASE,2026-01-21 16:11:25,1
TXN_F_60002344,ACC_1014619,,M_1187,DEV_10496,2626.09,PURCHASE,2026-01-21 16:39:25,1
TXN_F_60002340,ACC_1014619,,M_1484,DEV_11430,3950.5,PURCHASE,2026-01-21 16:49:25,1
TXN_F_60002336,ACC_1012439,,M_1062,DEV_10713,4363.07,PURCHASE,2026-01-21 23:51:29,1
TXN_F_60002338,ACC_1012439,,M_1187,DEV_10839,1664.14,PURCHASE,2026-01-22 10:28:29,1
TXN_F_60002337,ACC_1012439,,M_1243,DEV_10279,4566.08,PURCHASE,2026-01-22 13:45:29,1
TXN_F_60002335,ACC_1012439,,M_1205,DEV_10567,3036.33,PURCHASE,2026-01-22 15:06:29,1
TXN_F_60002339,ACC_1012439,,M_1426,DEV_H_95550,1872.73,PURCHASE,2026-01-22 15:51:29,1
TXN_F_60002334,ACC_1007254,,M_1321,DEV_11714,2882.67,PURCHASE,2026-01-23 08:25:09,1
TXN_F_60002331,ACC_1007254,,M_1068,DEV_11640,2477.08,PURCHASE,2026-01-23 10:25:09,1
TXN_F_60002333,ACC_1007254,,M_1470,DEV_10004,3983.63,PURCHASE,2026-01-23 18:26:09,1
TXN_F_60002330,ACC_1007254,,M_1456,DEV_10638,1173.41,PURCHASE,2026-01-23 21:05:09,1
TXN_F_60002332,ACC_1007254,,M_1077,DEV_H_92666,2151.72,PURCHASE,2026-01-24 02:39:09,1
TXN_F_60002325,ACC_1000086,,M_1357,DEV_11277,4921.27,PURCHASE,2026-01-26 11:44:42,1
TXN_F_60002328,ACC_1000086,,M_1333,DEV_10935,3662.61,PURCHASE,2026-01-26 14:11:42,1
TXN_F_60002326,ACC_1000086,,M_1279,DEV_11773,2275.71,PURCHASE,2026-01-26 16:41:42,1
TXN_F_60002329,ACC_1000086,,M_1488,DEV_11867,3500.9,PURCHASE,2026-01-26 19:15:42,1
TXN_F_60002327,ACC_1000086,,M_1080,DEV_H_98052,2725.82,PURCHASE,2026-01-26 21:34:42,1
TXN_F_60002323,ACC_1012440,,M_1320,DEV_10593,4988.66,PURCHASE,2026-01-27 03:17:29,1
TXN_F_60002318,ACC_1011435,,M_1052,DEV_H_93327,4017.47,PURCHASE,2026-01-27 08:47:34,1
